0,0,0,0,0,0,0,0,0,0,0,0,0.9658532459560926,0.003954756731361953,-0.06712110842717986,-0.6695907079685578,3.258765966745134,3.2588084529409946,0.7258168608923984,-3.0856016737939918,0.1310714877929077,0.5095668446501308,3.2591109703911503,3.2592557381696388,41849048
0,0,0,0,0,0,0,0,0,0,0,0,0.6441764884205446,0.031431130341426174,-0.06572221108939778,-0.39992649554330056,3.2587333153168334,3.2583076665768225,0.511394144462841,-3.0756138772504182,-0.39361021442535093,0.05160971303101933,3.2593383502171456,3.2588556598252842,41850105
0,0,0,0,0,0,0,0,0,0,0,0,1.412675847134095,-0.05435125283613835,0.3744202225709226,-0.5663362701340043,3.258782095763933,3.2590763520093384,0.2489077387938188,-2.732046500688374,-0.072701355540914,0.07443424158504505,3.259085006604791,3.2593029450539284,41851161
0,0,0,0,0,0,0,0,0,0,0,0,-0.3125795975422379,0.3892597066473611,0.18555846042137866,0.7544470494326412,3.2585979889152035,3.25856809122182,0.5386175678512535,-2.0406611610247087,-0.07256406218577173,0.17240544228618648,3.2594296168601056,3.2592002700805986,41852218
0,0,0,0,0,0,0,0,0,0,0,0,1.5970722314205443,-0.7341028492573319,1.5331568638273314,0.6744124978080389,3.259067697413885,3.2587608526660024,1.209544230645207,-1.8227175978085515,0.9827993372439547,1.0121986046074156,3.259472889837371,3.2590413402368235,41853275
0,0,0,0,0,0,0,0,0,0,0,0,0.2579419562747426,0.5061179883620724,-1.3805019951465123,1.0580746481507597,3.2585562895007474,3.2587136457817127,1.8531577769705982,-1.5702980602142882,1.2748844593625615,1.352133804814077,3.258964629049853,3.2591227721122227,41854331
0,0,0,0,0,0,0,0,0,0,0,0,0.8463887508378923,-0.07126272574218818,-0.7881590590666603,-0.29293169891020043,3.2592639993743893,3.2587557385868715,0.7972361561341471,-2.0356359881920802,1.5088488589345048,0.02230289248262554,3.259492952763194,3.259525997582197,41855388
0,0,0,0,0,0,0,0,0,0,0,0,0.889431594542455,-0.29976725575533575,-1.0153508443058543,-0.7981212852145774,3.2585920880546673,3.2587883900151713,-0.8702309811390615,-1.1756630630091505,0.042301302230513364,-0.12755418152262943,3.2592514108719124,3.258938271872791,41856444
0,0,0,0,0,0,0,0,0,0,0,0,0.9684810958482141,-0.08178986093877089,-0.543975549218124,-1.2150418657114346,3.2586538503949463,3.2587423633029893,0.07502511442006998,-3.0485690532409015,0.4202876115188135,-1.0661324699082932,3.259319860854132,3.259156210321928,41857501
0,0,0,0,0,0,0,0,0,0,0,0,0.41349414747883645,-0.07435477666315754,-0.4172411939193241,-0.9000008225441959,3.2589138816492413,3.2584567616530373,-0.6537413899590241,-3.1536641661720473,-0.7786917184223793,-0.6393173264643343,3.259134180442593,3.2591754864663462,41858558
0,0,0,0,0,0,0,0,0,0,0,0,0.8856432420782139,-0.036023573401400256,-0.6068283685241185,-0.744557993955373,3.258765179963729,3.2586538503949463,-0.7275485667644223,-3.247559052414781,-0.497239160208602,-0.2957133645669656,3.25899846065026,3.2590397666740136,41859614
0,0,0,0,0,0,0,0,0,0,0,0,0.49061131365434096,-0.26386248634606435,-0.6124766722293701,-0.06052748686402879,3.2591129373446623,3.2589272569331236,-0.2685749135702745,-3.0602193188928744,-0.13505378187343856,-0.1306025660756309,3.2590983818886734,3.2591558169312256,41860671
0,0,0,0,0,0,0,0,0,0,0,0,0.48306214607502773,-0.2883695469343122,-0.2216229464558299,0.43485093532215774,3.2586133311525973,3.2586027096036325,-0.2636626438692383,-3.068589099477422,-0.20874136790530295,-0.04406526614013506,3.259254164606829,3.259155030149821,41861728
0,0,0,0,0,0,0,0,0,0,0,0,0.5394027756932706,-0.33168028970721836,-0.5974778649184542,0.28498638689355693,3.2589976738688557,3.2588776897046197,-0.033465747054308305,-2.769437106780661,-0.2396862673385462,0.1692126833453993,3.259290356551451,3.25878484949885,41862784
0,0,0,0,0,0,0,0,0,0,0,0,0.1792449330383459,0.9210940386169002,0.15943613760902137,-1.1258649141627446,3.2588654945928446,3.258822615006282,0.667313762582989,-2.083111558331437,0.150667852242929,0.5189661287028943,3.2591628979638694,3.2593938183061857,41863841
0,0,0,0,0,0,0,0,0,0,0,0,0.6083197126769677,0.48926827779630155,-0.4052360898537743,-0.606303585327099,3.2588654945928446,3.2585287521515784,1.5213283921871652,-2.916526283803735,0.18472289856945256,-0.15476619658067184,3.2595354389590545,3.259166438480191,41864897
0,0,0,0,0,0,0,0,0,0,0,0,0.9688390813874103,0.08709473456081564,0.004345787089560877,0.2862483842668991,3.258804125643268,3.258655423957756,0.44338515322031413,-2.0779605004740356,0.2647519427242211,0.6380549357002896,3.25907989252566,3.2592309545553864,41865892
0,0,0,0,0,0,0,0,0,0,0,0,0.7806523776832077,0.1813810445524507,0.054555029219988484,-0.27613902999627943,3.258848578792641,3.258270294460093,2.5702858174187915,-3.2269638689713322,2.0941355459851674,0.0626171782752488,3.2593060921795476,3.259144015210153,41866886
